ma_GeV,BR_inv
0.0,1.0811807510766079e-06
0.02416918429003001,1.0811807510766079e-06
0.048338368580060465,1.0811807510766079e-06
0.07250755287009047,1.0811807510766079e-06
0.09667673716012093,1.0811807510766079e-06
0.12084592145015094,1.0811807510766079e-06
0.24169184290030188,1.1096799524483302e-06
0.26586102719033233,1.1096799524483302e-06
0.29003021148036234,1.1096799524483302e-06
0.3141993957703928,1.1096799524483302e-06
0.3383685800604228,1.1096799524483302e-06
0.36253776435045326,1.1096799524483302e-06
0.3867069486404833,1.1096799524483302e-06
0.4108761329305137,1.1096799524483302e-06
0.43504531722054374,1.1096799524483302e-06
0.45921450151057375,1.1096799524483302e-06
0.6042296072507551,1.1389303737044358e-06
0.6283987915407856,1.1389303737044358e-06
0.6525679758308156,1.1389303737044358e-06
0.6767371601208461,1.1389303737044358e-06
0.7009063444108761,1.1389303737044358e-06
0.7250755287009061,1.1389303737044358e-06
0.821752265861027,1.1689518164985776e-06
0.8459214501510575,1.1689518164985776e-06
0.8700906344410875,1.1689518164985776e-06
0.8942598187311179,1.1689518164985776e-06
0.9184290030211479,1.1689518164985776e-06
0.9909365558912384,1.19976460444274e-06
1.0151057401812689,1.19976460444274e-06
1.0392749244712989,1.19976460444274e-06
1.1117824773413898,1.2313895968657233e-06
1.1359516616314198,1.2313895968657233e-06
1.1601208459214498,1.2313895968657233e-06
1.2084592145015107,1.263848202934297e-06
1.2326283987915407,1.263848202934297e-06
1.2567975830815707,1.263848202934297e-06
1.3051359516616317,1.2971623961465308e-06
1.3293051359516617,1.2971623961465308e-06
1.3776435045317217,1.3313547292072068e-06
1.4018126888217526,1.3313547292072068e-06
1.4259818731117826,1.3313547292072068e-06
1.4743202416918426,1.3664483492953243e-06
1.4984894259818726,1.3664483492953243e-06
1.5468277945619335,1.4024670137340385e-06
1.5709969788519635,1.4024670137340385e-06
1.6193353474320245,1.4394351060736415e-06
1.6435045317220545,1.4394351060736415e-06
1.6676737160120845,1.4773776525985097e-06
1.6918429003021145,1.4773776525985097e-06
1.7160120845921454,1.516320339269135e-06
1.7401812688821754,1.516320339269135e-06
1.7643504531722054,1.5562895291107363e-06
1.7885196374622354,1.5562895291107363e-06
1.8126888217522654,1.5973122800602524e-06
1.8368580060422963,1.6394163632837398e-06
1.8610271903323263,1.6394163632837398e-06
1.8851963746223563,1.682630281976606e-06
1.9093655589123864,1.7269832906594324e-06
1.9335347432024172,1.7269832906594324e-06
1.9818731117824773,1.7725054149823947e-06
2.0060422960725073,1.7725054149823947e-06
2.0302114803625373,1.8192274720517112e-06
2.054380664652568,1.8192274720517112e-06
2.078549848942598,1.8192274720517112e-06
2.126888217522658,1.8671810912919168e-06
2.151057401812689,1.8671810912919168e-06
2.175226586102719,1.8671810912919168e-06
2.199395770392749,1.8671810912919168e-06
2.223564954682779,1.8671810912919168e-06
2.247734138972809,1.8671810912919168e-06
2.3202416918429,1.91639873585802e-06
2.34441087613293,1.91639873585802e-06
2.368580060422961,1.91639873585802e-06
2.392749244712991,1.9669137246120715e-06
2.416918429003021,1.9669137246120715e-06
2.465256797583082,2.0187602546790346e-06
2.489425981873112,2.0719734245972357e-06
2.513595166163142,2.1265892580789675e-06
2.537764350453172,2.1265892580789675e-06
2.561933534743202,2.1826447283974873e-06
2.586102719033233,2.2401777834168102e-06
2.610271903323263,2.2401777834168102e-06
2.634441087613293,2.2992273712812643e-06
2.658610271903323,2.2992273712812643e-06
2.682779456193354,2.3598334667821937e-06
2.706948640483384,2.3598334667821937e-06
2.755287009063444,2.422037098419717e-06
2.779456193353474,2.422037098419717e-06
2.8036253776435047,2.422037098419717e-06
2.8277945619335347,2.422037098419717e-06
2.8761329305135948,2.4858803761777716e-06
2.9003021148036257,2.4858803761777716e-06
2.9244712990936557,2.4858803761777716e-06
2.9486404833836857,2.4858803761777716e-06
2.9969788519637466,2.5514065200312875e-06
3.0211480362537766,2.5514065200312875e-06
3.0453172205438066,2.5514065200312875e-06
3.0694864048338366,2.5514065200312875e-06
3.0936555891238666,2.5514065200312875e-06
3.1178247734138975,2.5514065200312875e-06
3.1419939577039275,2.5514065200312875e-06
3.1661631419939575,2.4858803761777716e-06
3.1903323262839876,2.422037098419717e-06
3.2386706948640485,2.3598334667821937e-06
3.2628398791540785,2.2992273712812643e-06
3.2870090634441085,2.2992273712812643e-06
3.3111782477341385,2.2401777834168102e-06
3.3353474320241694,2.2401777834168102e-06
3.3595166163141994,2.2401777834168102e-06
3.3836858006042294,2.2401777834168102e-06
3.4078549848942594,2.2401777834168102e-06
3.4320241691842903,2.2401777834168102e-06
3.4561933534743203,2.2401777834168102e-06
3.4803625377643503,2.1826447283974873e-06
3.5045317220543803,2.1265892580789675e-06
3.5287009063444104,2.0719734245972357e-06
3.5528700906344413,2.0187602546790346e-06
3.5770392749244713,1.91639873585802e-06
3.6012084592145013,1.8671810912919168e-06
3.6253776435045313,1.7269832906594324e-06
3.649546827794562,1.6394163632837398e-06
3.673716012084592,1.5562895291107363e-06
3.697885196374622,1.4394351060736415e-06
3.722054380664652,1.3664483492953243e-06
3.746223564954683,1.2313895968657233e-06
3.770392749244713,1.1389303737044358e-06
3.794561933534743,1.0811807510766079e-06
3.818731117824773,1e-06
3.842900302114803,9.492948612477545e-07
3.867069486404834,8.780167981186077e-07
3.891238670694864,8.554672535565684e-07
3.915407854984894,8.120906677669803e-07
3.939577039274924,8.120906677669803e-07
3.987915407854985,7.912342618981327e-07
4.0120845921450154,7.912342618981327e-07
4.036253776435045,7.912342618981327e-07
4.084592145015106,7.709134977784519e-07
4.1087613293051355,7.709134977784519e-07
4.132930513595166,7.709134977784519e-07
4.181268882175226,7.511146188630573e-07
4.229607250755286,7.709134977784519e-07
4.277945619335348,7.912342618981327e-07
4.302114803625377,7.912342618981327e-07
4.350453172205437,8.120906677669803e-07
4.374622356495468,8.120906677669803e-07
4.398791540785499,8.334968345432015e-07
4.422960725075528,8.334968345432015e-07
4.447129909365559,8.554672535565684e-07
4.471299093655588,8.780167981186077e-07
4.495468277945619,9.011607335913935e-07
4.51963746223565,9.249147277217335e-07
4.543806646525679,9.743176387850898e-07
4.56797583081571,1e-06
4.592145015105739,1.0534134764888504e-06
4.61631419939577,1.0811807510766079e-06
4.640483383685801,1.1389303737044358e-06
4.66465256797583,1.19976460444274e-06
4.688821752265861,1.263848202934297e-06
4.712990936555892,1.3664483492953243e-06
4.737160120845921,1.4024670137340385e-06
4.761329305135952,1.4773776525985097e-06
4.785498489425981,1.516320339269135e-06
4.809667673716012,1.5562895291107363e-06
4.833836858006043,1.5562895291107363e-06
4.858006042296072,1.516320339269135e-06
4.882175226586103,1.4773776525985097e-06
4.906344410876132,1.4394351060736415e-06
4.930513595166163,1.3313547292072068e-06
4.954682779456194,1.263848202934297e-06
4.978851963746223,1.19976460444274e-06
5.003021148036254,1.1389303737044358e-06
5.027190332326285,1.1096799524483302e-06
5.051359516616314,1.0534134764888504e-06
5.075528700906345,1e-06
5.099697885196376,9.492948612477545e-07
5.123867069486405,9.011607335913935e-07
5.148036253776436,8.554672535565684e-07
5.172205438066465,8.554672535565684e-07
5.196374622356496,8.554672535565684e-07
5.220543806646527,8.780167981186077e-07
5.268882175226587,9.011607335913935e-07
5.2930513595166175,9.249147277217335e-07
5.317220543806647,9.492948612477545e-07
5.341389728096678,1e-06
5.365558912386707,1.0263593310770114e-06
5.389728096676738,1.0534134764888504e-06
5.4138972809667685,1.0811807510766079e-06
5.438066465256798,1.1096799524483302e-06
5.4622356495468285,1.1689518164985776e-06
5.486404833836858,1.19976460444274e-06
5.5105740181268885,1.263848202934297e-06
5.534743202416919,1.2971623961465308e-06
5.583081570996979,1.2971623961465308e-06
5.607250755287009,1.2971623961465308e-06
5.6314199395770395,1.2313895968657233e-06
5.65558912386707,1.1389303737044358e-06
5.6797583081570995,1.0811807510766079e-06
5.70392749244713,1e-06
5.728096676737161,9.743176387850898e-07
5.75226586102719,9.743176387850898e-07
5.776435045317221,1e-06
5.80060422960725,1e-06
5.824773413897281,1.0263593310770114e-06
5.848942598187312,1.0263593310770114e-06
5.873111782477341,1.0534134764888504e-06
5.921450151057401,1.0811807510766079e-06
5.969788519637463,1.1096799524483302e-06
5.993957703927492,1.1389303737044358e-06
6.018126888217523,1.1389303737044358e-06
6.042296072507554,1.1689518164985776e-06
6.066465256797583,1.1689518164985776e-06
6.090634441087614,1.19976460444274e-06
6.138972809667674,1.2313895968657233e-06
6.187311178247734,1.263848202934297e-06
6.235649546827794,1.2971623961465308e-06
6.283987915407856,1.3313547292072068e-06
6.332326283987916,1.3664483492953243e-06
6.356495468277947,1.3664483492953243e-06
6.380664652567976,1.4024670137340385e-06
6.429003021148036,1.4394351060736415e-06
6.477341389728098,1.4773776525985097e-06
6.501510574018127,1.516320339269135e-06
6.525679758308158,1.516320339269135e-06
6.549848942598187,1.5562895291107363e-06
6.574018126888218,1.5973122800602524e-06
6.598187311178249,1.6394163632837398e-06
6.622356495468278,1.682630281976606e-06
6.646525679758309,1.7269832906594324e-06
6.670694864048338,1.8192274720517112e-06
6.694864048338369,1.91639873585802e-06
6.7190332326284,1.9669137246120715e-06
6.743202416918429,1.9669137246120715e-06
6.76737160120846,1.91639873585802e-06
6.791540785498491,1.8192274720517112e-06
6.81570996978852,1.7725054149823947e-06
6.839879154078551,1.7725054149823947e-06
6.86404833836858,1.7725054149823947e-06
6.888217522658611,1.8192274720517112e-06
6.9123867069486415,1.8671810912919168e-06
6.936555891238671,1.9669137246120715e-06
6.960725075528702,2.0187602546790346e-06
6.984894259818731,2.1265892580789675e-06
7.009063444108762,2.2992273712812643e-06
7.0332326283987925,2.422037098419717e-06
7.105740181268883,2.3598334667821937e-06
7.1299093655589125,2.3598334667821937e-06
7.154078549848943,2.4858803761777716e-06
7.1782477341389725,2.6186598892048377e-06
7.2024169184290034,2.8312446658246728e-06
7.226586102719034,3.0610872342779592e-06
7.2507552870090635,3.3968271365737564e-06
7.274924471299094,3.6725841147982167e-06
7.2990936555891235,3.9707272516295545e-06
7.323262839879154,4.075392965871778e-06
7.347432024169185,3.9707272516295545e-06
7.371601208459214,3.4863652276780875e-06
7.395770392749245,2.905874381331174e-06
7.419939577039274,2.6186598892048377e-06
7.444108761329305,2.5514065200312875e-06
7.468277945619336,2.5514065200312875e-06
7.492447129909365,2.6186598892048377e-06
7.516616314199396,2.8312446658246728e-06
7.540785498489427,2.982471286216888e-06
7.564954682779456,3.224590545296398e-06
7.589123867069487,3.3968271365737564e-06
7.613293051359516,3.3968271365737564e-06
7.661631419939578,2.982471286216888e-06
7.685800604229607,3.3095885950676596e-06
7.709969788519638,3.7693909753883636e-06
7.734138972809667,4.075392965871778e-06
7.758308157099698,3.9707272516295545e-06
7.782477341389729,3.3095885950676596e-06
7.85498489425982,2.7585316176291813e-06
7.879154078549849,2.6876860122024834e-06
7.90332326283988,2.8312446658246728e-06
7.927492447129909,2.7585316176291813e-06
7.95166163141994,2.905874381331174e-06
7.975830815709971,3.3095885950676596e-06
8.04833836858006,3.3095885950676596e-06
8.072507552870091,2.6876860122024834e-06
8.096676737160122,2.1265892580789675e-06
8.120845921450151,2.1265892580789675e-06
8.145015105740182,2.2992273712812643e-06
8.169184290030211,2.4858803761777716e-06
8.193353474320242,2.8312446658246728e-06
8.217522658610273,2.905874381331174e-06
8.241691842900302,2.8312446658246728e-06
8.265861027190333,3.1417754461419113e-06
8.290030211480364,3.6725841147982167e-06
8.314199395770393,4.641588833612773e-06
8.338368580060424,6.020894493336125e-06
8.362537764350453,7.41406684292024e-06
8.386706948640484,7.41406684292024e-06
8.410876132930515,7.609496685459868e-06
8.435045317220544,7.810077927921342e-06
8.459214501510575,9.617248711152965e-06
8.483383685800604,1.095337666860197e-05
8.507552870090635,1.03979841848149e-05
8.531722054380666,8.666686903673508e-06
8.555891238670695,8.444105920076833e-06
8.580060422960726,7.41406684292024e-06
8.604229607250756,8.666686903673508e-06
8.628398791540786,1.247513338249629e-05
8.652567975830816,1.6608827826277167e-05
8.676737160120846,1.7046625417751085e-05
8.700906344410877,1.843048327248571e-05
8.725075528700907,1.1538434595763863e-05
8.749244712990937,1.03979841848149e-05
8.773413897280967,1.184258001338407e-05
8.797583081570997,1.4582829828531083e-05
8.821752265861027,1.7046625417751085e-05
8.845921450151058,2.1544346900318823e-05
8.870090634441087,2.868316813342009e-05
8.894259818731118,4.022719715650901e-05
8.91842900302115,6.260516572014815e-05
8.942598187311178,0.00010534134764888514
8.96676737160121,0.00026186598892048404
