ma_GeV,c_g2tau_ATLAS,c_g2tau_BelleII,c_g2tau_CMS24
0.001,0.3107663972999575,0.007324834229857091,0.41435519639994334
0.0010718913192051276,0.31075948785281027,0.007324671372626023,0.41434598380374704
0.0011489510001873086,0.31075315230352246,0.007324522042297225,0.4143375364046966
0.0012315506032928262,0.31074739217087655,0.007324386274668742,0.4143298562278354
0.001320088400831418,0.31074222904173726,0.007324264578547858,0.4143229720556497
0.0014149912974345759,0.3107377078979816,0.007324158014167581,0.41431694386397555
0.0015167168884709225,0.3107338995018172,0.007324068249409137,0.4143118660024229
0.0016257556664437934,0.3107309017357514,0.007323997591385352,0.41430786898100186
0.0017426333860096508,0.31071113950488394,0.0073235317911367614,0.4142815193398453
0.0018679135990207828,0.3107110255366917,0.007323529104880709,0.4142813673822556
0.0020022003718155844,0.3107127504952894,0.007323569762544765,0.4142836673270526
0.0021461411978584036,0.310716424974857,0.007323656370858751,0.41428856663314273
0.002300430119772917,0.3107221555396885,0.0073237914415671635,0.4142962073862514
0.002465811075822604,0.3107300467668472,0.007323977439575022,0.4143067290224629
0.0026430814869741054,0.3107402042864603,0.007324216854608307,0.41432027238194713
0.002833096101839324,0.3107542633941775,0.007324548230955114,0.4143390178589033
0.0030367711180354575,0.3107688699534196,0.007324892510858111,0.4143584932712262
0.0032550885998350564,0.3107861158207,0.007325298999848157,0.41438148776093325
0.0034891012134067737,0.31080618614880484,0.007325772062018276,0.4144082481984065
0.0037399373024787977,0.31082927896503243,0.007326316364916651,0.4144390386200433
0.004008806328898464,0.3108556059390197,0.0073269368976444675,0.41447414125202625
0.00429700470432084,0.31088539324904746,0.007327638991274933,0.41451385766539667
0.004605922041145104,0.3109188825470052,0.007328428341597704,0.4145585100626737
0.004937047852839003,0.31095631701103066,0.007329310680376452,0.4146084226813742
0.005291978735958442,0.31099416181955447,0.007330202691067782,0.41465888242607263
0.005672426068491977,0.3110442286317082,0.007331382777147326,0.41472563817561103
0.006080224261649421,0.3110952952431253,0.0073325864287215,0.4147937269908337
0.00651733960488242,0.3111515385670954,0.007333912096580691,0.4148687180894606
0.0069858797467852495,0.3112133226667132,0.007335368361774332,0.4149510968889509
0.007488103857590023,0.3112810309491366,0.007336964261295802,0.4150413745988488
0.008026433522257174,0.31135507274013424,0.00733870944304599,0.4151400969868457
0.008603464416684501,0.311435884966448,0.007340614205486965,0.4152478466219307
0.009221978823334321,0.31152393394168637,0.007342689539735883,0.4153652452555818
0.009884959046625586,0.3116197172854366,0.0073449471747989,0.4154929563805821
0.010595601792776159,0.3117159823345915,0.007347216163767191,0.4156213097794554
0.01135733358343105,0.31183664584866366,0.007350060230068598,0.4157821944648849
0.012173827277396614,0.31195896145789703,0.007352943236626394,0.41594528194386277
0.013049019780144023,0.3120913566255549,0.007356063820654635,0.41612180883407324
0.01398713102647238,0.31223451798563107,0.007359438166271759,0.4163126906475081
0.014992684327860457,0.3123891774540137,0.0073630835249006935,0.41651890327201824
0.016070528182616384,0.3125561150593584,0.00736701828199317,0.4167414867458112
0.017225859653987867,0.3127361619413784,0.007371262027700097,0.41698154925517117
0.018464249428955436,0.31293020352469064,0.007375835631679839,0.4172402713662542
0.019791668678535563,0.31313918287633835,0.007380761322235775,0.41751891050178447
0.021214517849106298,0.31334816796248116,0.007385687147955056,0.4177975572833082
0.022739657523579274,0.3136060367793706,0.007391765174257693,0.41814138237249415
0.024374441501222206,0.31386611877366616,0.007397895365652056,0.41848815836488823
0.026126752255633278,0.31414556136695193,0.0074044818907408804,0.4188607484892693
0.02800503894183631,0.3144456532274777,0.0074115551237261025,0.4192608709699703
0.03001835813575589,0.3147677653805585,0.007419147379984304,0.41969035384074466
0.032176417502507354,0.31511335595101714,0.007427293027847151,0.4201511412680229
0.03448962260405758,0.315483975438386,0.007436028612939099,0.4206453005845147
0.03696912707195026,0.3158812722429943,0.007445392988428508,0.4211750296573258
0.03962688638701478,0.31630699848888455,0.00745542745227511,0.4217426646518461
0.04247571552536898,0.31676301618157926,0.007466175892369959,0.42235068824210575
0.04552935074866948,0.31725130371407234,0.007477684939883116,0.42300173828542975
0.04880251583654431,0.31777396274130054,0.007490004131296498,0.4236986169884008
0.052310993080562605,0.31833322544543546,0.007503186079648449,0.42444430059391397
0.05607169938205458,0.3189314622159289,0.007517286655554149,0.4252419496212385
0.06010276782070382,0.319571189770016,0.007532365178607711,0.42609491969335467
0.0644236350872137,0.32025507974137213,0.007548484619818758,0.4270067729884962
0.06905513520162328,0.3209859677668437,0.007565711815788724,0.4279812903557916
0.07401959996915641,0.32176686310358465,0.0075841176953889405,0.4290224841381129
0.07934096665797492,0.32260095881216533,0.007603777519778808,0.4301346117495538
0.08504489341802678,0.32349164253943424,0.007624771136560286,0.431322190052579
0.09115888299750818,0.32444250795321,0.007647183249296172,0.43259001060428
0.09771241535346496,0.3254573668561591,0.007671103703036934,0.43394315580821213
0.10473708979594497,0.3265402620411574,0.007696627787324484,0.4353870160548765
0.11226677735108136,0.3276954809329285,0.00772385655772869,0.4369273079105713
0.12033778407775893,0.3289275700731666,0.0077528971772649795,0.4385700934308888
0.1289890261253308,0.3302413505092807,0.00778386327911053,0.440321800679041
0.1382622173764655,0.331641934151603,0.007816875352147364,0.4421892455354707
0.14820207057988585,0.3331347411688932,0.007852061150978324,0.4441796548918576
0.15885651294280528,0.33472551849723603,0.007889556132185957,0.446300691329648
0.17027691722258995,0.33642035954296345,0.007929503918734863,0.44856047939061794
0.18251834943190426,0.33822572369516113,0.007972056759885868,0.4509676315935482
0.1956398343517063,0.34014846603653187,0.00801737623148779,0.4535312880487091
0.2097046401323233,0.34219584646279555,0.008065633450923778,0.45626112861706075
0.22478058335487253,0.34437556979726697,0.008117010022620956,0.45916742639635594
0.24094035602395245,0.34669580553170165,0.008171698503346626,0.4622610740422689
0.2582618760682675,0.3491652182015486,0.008229903118159852,0.46555362426873154
0.2768286630392064,0.35179299822546745,0.008291840487305838,0.46905733096728996
0.29673024081888694,0.3545888948145457,0.008357740401893623,0.47278519308606093
0.3180625692794119,0.35756325109196097,0.00842784665167446,0.476751001455948
0.3409285069746811,0.36072704157243907,0.008502417908441109,0.48096938876325207
0.36543830709572545,0.3640919121582007,0.00858172866874135,0.48545588287760094
0.39171014908092566,0.3676702228159959,0.008666070259785318,0.4902269637546612
0.419870708444391,0.37147509310775934,0.008755751912613359,0.4953001241436792
0.4500557675700497,0.3755204507554555,0.008851101906780385,0.5006939343406074
0.48241087041653685,0.37982108342882737,0.008952468791004841,0.5064281112384366
0.5170920242896755,0.3843926939530674,0.009060222684425972,0.5125235919374233
0.5542664520663102,0.38925195914193317,0.009174756663313662,0.5190026121892443
0.5941133984965034,0.39441659247062966,0.009296488238282441,0.5258887899608395
0.6368249944718586,0.39990541081196107,0.009425860927277659,0.5332072144159481
0.6826071834272386,0.4057384054689625,0.00956334592983068,0.5409845406252833
0.7316807143427192,0.4119368177476469,0.009709443908325602,0.5492490903301959
0.7842822061337682,0.4185232193246964,0.009864686882283917,0.5580309590995952
0.8406652885618325,0.42552159767754205,0.010029640241970795,0.5673621302367228
0.9011018251665018,0.4329574468578779,0.010204904887947324,0.577276595810504
0.9658832241158698,0.4408578639053436,0.010391119503562819,0.5878104852071249
1.0353218432956617,0.4492516512156476,0.010588962967794604,0.5990022016208635
1.1097524964120722,0.45816942519740217,0.01079915691631419,0.6108925669298696
1.1895340673703196,0.4676437315747419,0.011022468459196053,0.6235249754329892
1.2750512407130128,0.47770916771877653,0.011259713064297622,0.6369455569583687
1.366716356462006,0.48840251242047483,0.011511757616035491,0.6512033498939664
1.464971398307285,0.4997628635510608,0.011779523660072079,0.6663504847347478
1.5702901247293775,0.5118317840937623,0.01206399084531694,0.682442378791683
1.6831803533309566,0.524653457073065,0.012366200575644316,0.6995379427640867
1.8041864093920719,0.5382748499547453,0.012687259884839057,0.7176997999396604
1.9338917504552302,0.5527458891420145,0.013028345549510203,0.7369945188560194
2.07292177959537,0.5681196452502132,0.013390708456057384,0.7574928603336176
2.2219468609395236,0.5844525299046154,0.013775678239239567,0.7792700398728206
2.381685551976158,0.6018045048729754,0.014184668211476454,0.8024060064973005
2.5529080682395167,0.6202393044162933,0.014619180603706275,0.8269857392217244
2.7364399970746693,0.6398246718176531,0.015080812140423993,0.8530995624235375
2.9331662783900425,0.6606326111296495,0.01557125997342502,0.8808434815061994
3.1440354715915,0.6827396552655293,0.01609232800077405,0.9103195403540391
3.370064329271928,0.7062271516474642,0.016645933599599403,0.9416362021966189
3.6123426997094303,0.731181566717076,0.017234114803474948,0.974908755622768
3.8720387818125532,0.7576948107082467,0.017859037957388624,1.0102597476109956
4.150404757850472,0.7858645841802929,0.018523005885607718,1.047819445573724
4.448782831127585,0.8157947479107768,0.01922846661013601,1.0877263305477023
4.768611697714469,0.8475957178517288,0.019978022659921237,1.1301276238023052
5.111433483440165,0.8813848869612099,0.02077444101352034,1.1751798492816132
5.478901179593939,0.9172870758344446,0.021620663720577152,1.2230494344459262
5.872786613189477,0.9554350141758075,0.02251981925022595,1.27391335223441
6.294988990221888,0.9959698552756491,0.023475234617426528,1.327959807034199
6.747544053110693,1.0390417257850886,0.024490448341280308,1.3853889677134512
7.2326338964835335,1.0848103132188247,0.02556922429260445,1.446413750958433
7.752597488629457,1.1334454937614236,0.026715566491467908,1.5112606583485648
8.309941949353387,1.185128003108205,0.027933734919062782,1.58017067081094
8.907354638610439,1.2400501532385664,0.029228262412213588,1.6534002043180887
9.547716114208056,1.2984165981989675,0.03060397271305529,1.7312221309319566
10.234114021054527,1.3604451521659806,0.03206599975096431,1.8139268695546409
10.96985797892384,1.4263676632681481,0.033619808238737246,1.9018235510241974
11.758495540521558,1.49643094687027,0.03527121567031247,1.995241262493693
12.603829296797274,1.5708977822662238,0.03702641581304519,2.094530376354965
13.50993521198025,1.6500479769880585,0.03889200379371335,2.2000639693174118
14.481182276745331,1.7341795032209226,0.04087500288407442,2.312239337627897
15.52225357427048,1.82360971111677,0.04298289309894363,2.43147961482236
16.638168860761272,1.918676624126338,0.045223641727461544,2.5582354988351175
17.834308769319094,2.0197403218191443,0.047605735926473894,2.6929870957588595
19.116440753857,2.1271844160378817,0.05013821751382441,2.8362458880505095
20.49074689815846,2.241417626636819,0.05283072010886507,2.9885568355157592
21.96385372416547,2.3628754634861986,0.055693508777679916,3.150500617981598
23.542864143224154,2.4920220218874523,0.05873752235142761,3.3226960291832697
25.23539170434766,2.629351899038956,0.06197441859787241,3.5058025320519413
27.049597304631316,2.7753922397222506,0.06541662243867077,3.700522986296334
28.99422853882875,2.9307049199291066,0.06907737741795497,3.907606559905476
31.07866187782014,3.095888877873229,0.07297080064480573,4.127851837164306
33.3129478793467,3.271582602065601,0.07711194143775055,4.362110136087468
35.707859649004625,3.4584667876434927,0.08151684393503897,4.611289050191323
38.27494478516307,3.657267171857393,0.0862026139277103,4.87635622914319
41.0265810582719,3.8687575612251868,0.09118749021030198,5.158343414966916
43.97603609302721,4.0937630632977315,0.09649092075429466,5.458350751063643
47.13753134116719,4.333163536994662,0.10213364403330702,5.777551382659549
50.526310653356795,4.587897276415971,0.10813777585136751,6.117196368554628
54.15871378079465,4.858964944061463,0.1145269020497858,6.478619925415284
58.05225516094896,5.1474337704860975,0.1213261774939786,6.863245027314797
62.22570836730231,5.45444203859168,0.12856243176923846,7.2725893847889065
66.69919663030115,5.781203872006958,0.13626428204393484,7.7082718293426105
71.49428986597577,6.129014348346282,0.14446225359017684,8.172019131128376
76.63410868007446,6.499254959566401,0.15318890848565678,8.665673279421869
82.14343584919422,6.893399443170705,0.16247898305645253,9.19119925756094
88.04883581643465,7.313020009640697,0.17236953465899493,9.750693346187596
94.37878277775371,7.759793993222748,0.18290009844061478,10.346391990963664
101.1637979766207,8.235510955063809,0.19411285476205734,10.980681273418414
108.43659686896086,8.742080269682281,0.20605280801231543,11.656107026243042
116.23224686798518,9.281539227896669,0.21876797759648958,12.37538563719556
124.58833642950081,9.856061691608986,0.23230960193098893,13.14141558881198
133.54515629298973,10.467967338281976,0.24673235633794935,13.95728978437597
143.14589375234786,11.119731535549974,0.2620945857920429,14.826308714066634
153.436840893001,11.813995889190167,0.2784585535385455,15.751994518920224
164.46761779946627,12.553579510662209,0.2958907066717916,16.738106014216278
176.2914118095948,13.341491053599594,0.31446195983799763,17.78865473813279
188.96523396912076,14.180941572048422,0.33424799830685525,18.907922096064564
202.55019392306664,15.075358256884241,0.3553296017419819,20.100477675845656
217.1117945694501,16.028399110729687,0.3777929900920463,21.37119881430625
232.72024789604072,17.043968625854227,0.4017301931224096,22.725291501138972
249.45081352303166,18.126234533992356,0.4272394452121258,24.16831271198981
267.3841615839944,19.27964570176474,0.45442560715306407,25.706194269019655
286.606761694825,20.50895125047837,0.48340061680791924,27.34526833397116
307.2112998861753,21.819220984519458,0.5142839706120509,29.092294646025945
329.2971255097148,23.215867218364288,0.547203238041062,30.954489624485717
352.970730273065,24.704668098465007,0.5822946113129193,32.93955746462001
378.3462617131925,26.291792522894177,0.619703492749608,35.0557233638589
405.54607358408276,27.98382676875166,0.659585122391131,37.311769025002214
434.7013158125018,29.787802944981543,0.7021052486348353,39.717070593308726
465.95256686646775,31.711229396272955,0.7474408448622265,42.28163919503061
499.450511585514,33.76212319255443,0.7957808752236949,45.016164256739245
535.3566677410719,35.94904484775014,0.8473271129674479,47.93205979700018
573.8441648302393,38.28113542155814,0.9022950149368102,51.04151389541086
615.0985788580505,40.768156168433265,0.9609146561057113,54.35754155791102
659.3188271333541,43.42053090962101,1.0234317282971035,57.894041212828014
706.7181273927491,46.249391315944045,1.0901086075084752,61.665855087925394
757.5250258771905,49.26662530228054,1.1612254945806437,65.68883373637405
811.9844993184009,52.484928748434584,1.2370816342703623,69.97990499791278
870.3591361485165,55.91786077613739,1.3179966181417337,74.55714770151651
932.9304026284676,59.57990282753551,1.4043117770595306,79.43987043671402
1000.0,63.48652180794224,1.4963916694781196,84.64869574392299
